,id,retweet_count,date_created,tweet,clean_tweet,topic
1088,1508629323217055752,302,2022-03-29 02:17:14+00:00,b'RT @DerQatter: Mozambique government is disturbing drugs in South Africa &amp; the @MYANC @EFFSouthAfrica &amp; @Our_DA is aware &amp; protecting de dr\xe2\x80\xa6',mozambique government disturbing drugs south africa aware protecting,1
1089,1508629317416329217,22,2022-03-29 02:17:12+00:00,b'RT @tanyajunghans: Lmaoo. Trevor Noah is from South Africa. Soweto. He built different. They must do research before trying this on him.',lmaoo trevor noah south africa soweto built different must research trying,8
1090,1508629178802876418,16,2022-03-29 02:16:39+00:00,b'RT @SuperScenery: South Africa \xf0\x9f\x87\xbf\xf0\x9f\x87\xa6 https://t.co/5GhJcW4NVX',south africa,2
1091,1508629177553018882,347,2022-03-29 02:16:39+00:00,b'RT @mudiwa_mahere: Do you know that the Zimbabwe U21 Women\xe2\x80\x99s Hockey team qualified for the Women\xe2\x80\x99s Junior Hockey World Cup being held in Po\xe2\x80\xa6',know zimbabwe women hockey team qualified women junior hockey world held,7
1092,1508629113904500738,20,2022-03-29 02:16:24+00:00,b'RT @VICE: Amazon has been blocked from building a new headquarters that indigenous groups say would do \xe2\x80\x98irreparable harm\xe2\x80\x99 to a sacred herit\xe2\x80\xa6',amazon blocked building headquarters indigenous groups would irreparable harm sacred herit,0
1093,1508629103209066496,0,2022-03-29 02:16:21+00:00,b'@Christophekaban @OperationDudula Is cape town not South Africa?',cape town south africa,3
1094,1508629033080213507,463,2022-03-29 02:16:05+00:00,"b'RT @cnhizwa: Good morning @CCCZimbabwe , we have been abused by @ZBCNewsonline and Zimpapers for over 42 years why cant fund our own media\xe2\x80\xa6'",good morning abused zimpapers years cant fund media,3
1095,1508629020518326273,1089,2022-03-29 02:16:02+00:00,"b""RT @sepedirock: Morning fighters @EFFSouthAfrica here's your brother with his rare skill in South Africa. https://t.co/19JJViG8my""",morning fighters brother rare skill south africa,2
1096,1508629011253141506,3,2022-03-29 02:15:59+00:00,"b'RT @BlackettPromo: \xf0\x9f\x91\x89 HUNTERFOXZAC \xf0\x9f\x91\x88\n\xf0\x9f\x93\x8c @hunterfoxzac\n\n\xf0\x9f\x97\xa8\xef\xb8\x8f HunterFoxzAC\n\nA Producer,from Phoenix/Durban South Africa\nMusic is My passion, To C\xe2\x80\xa6'",hunterfoxzac hunterfoxzac producer phoenix durban south africa nmusic passion,1
1097,1508628976473980931,1,2022-03-29 02:15:51+00:00,"b'RT @taxvictim: @tabithia201 @rr7lv @justinbaragona @BidensMyPOTUS @marktheninja9 @VADjude352 I have heard of Ernie Els, he\xe2\x80\x99s a pro player f\xe2\x80\xa6'",heard ernie player,0
1098,1508628971663278082,148,2022-03-29 02:15:50+00:00,b'RT @Africa4Pal: South Africa at the United Nations: Israel reminds us of Apartheid \n\n#ApartheidIsrael https://t.co/i7vAsMGlFU',south africa united nations israel reminds apartheid apartheidisrael,8
1099,1508628967078641670,132,2022-03-29 02:15:49+00:00,b'RT @ErnstRoets: A new study found that only 27% of the public in South Africa trust the police.',study found public south africa trust police,3
1100,1508628945323032579,0,2022-03-29 02:15:44+00:00,"b""@XJ_Frost94 @GabrielRhaume7 almost, there's still south america, africa, and even antartica that needs some stompy alien peets. XD""",almost still south america africa even antartica needs stompy alien peets,4
1101,1508628940197445632,3,2022-03-29 02:15:42+00:00,"b'RT @BlackettPromo: \xf0\x9f\x91\x89 HUNTERFOXZAC \xf0\x9f\x91\x88\n\xf0\x9f\x93\x8c @hunterfoxzac\n\n\xf0\x9f\x97\xa8\xef\xb8\x8f HunterFoxzAC\n\nA Producer,from Phoenix/Durban South Africa\nMusic is My passion, To C\xe2\x80\xa6'",hunterfoxzac hunterfoxzac producer phoenix durban south africa nmusic passion,1
1102,1508628855577538560,0,2022-03-29 02:15:22+00:00,"b'@spamalanche @AubieAnderson Talked to this lady and her daughter from South Africa like a couple days ago, they wer\xe2\x80\xa6 https://t.co/Zp7hQU7pFK'",talked lady daughter south africa like couple days,9
1103,1508628841471881216,234,2022-03-29 02:15:19+00:00,"b'RT @BenjaminNorton: While Western powers impose sanctions on Russia, many countries in the Global South blame the US and NATO for the Ukrai\xe2\x80\xa6'",western powers impose sanctions russia many countries global south blame nato ukrai,1
1104,1508628835960512516,0,2022-03-29 02:15:18+00:00,"b""@TheAlph44144316 @__keabetsoe Don't forget that Zimbabweans have ID'S in south Africa, since they also speak shona\xe2\x80\xa6 https://t.co/INFvDHgHNM""",forget zimbabweans south africa since also speak shona,0
1105,1508628805971320841,0,2022-03-29 02:15:10+00:00,"b'@yakovshap @thesiriusreport @barnes_law You do know Russia still trades with other countries, right? Take South Afr\xe2\x80\xa6 https://t.co/AKFEMeUkKA'",know russia still trades countries right take south,7
1106,1508628783011713036,3,2022-03-29 02:15:05+00:00,"b'\xf0\x9f\x91\x89 HUNTERFOXZAC \xf0\x9f\x91\x88\n\xf0\x9f\x93\x8c @hunterfoxzac\n\n\xf0\x9f\x97\xa8\xef\xb8\x8f HunterFoxzAC\n\nA Producer,from Phoenix/Durban South Africa\nMusic is My passion,\xe2\x80\xa6 https://t.co/KvIwckqABF'",hunterfoxzac hunterfoxzac producer phoenix durban south africa nmusic passion,1
1107,1508628677507969026,0,2022-03-29 02:14:40+00:00,b'@RUNjOutdoors @sltrib Majority of hair salons in South Africa are run by Nigerians and they all can do Caucasian hair \xf0\x9f\x91\x80',majority hair salons south africa nigerians caucasian hair,2
1108,1508628552945745922,79,2022-03-29 02:14:10+00:00,"b""RT @Gamuroger: South Africa is a British colony. That's why Britain dictated terms to the ANC using that Codesa Heist Constitution""",south africa british colony britain dictated terms using codesa heist constitution,3
1109,1508628533115039744,1089,2022-03-29 02:14:05+00:00,"b""RT @sepedirock: Morning fighters @EFFSouthAfrica here's your brother with his rare skill in South Africa. https://t.co/19JJViG8my""",morning fighters brother rare skill south africa,2
1110,1508628491222327304,112,2022-03-29 02:13:55+00:00,b'RT @sushifired: Operation Dudula will be bigger than Afriforum in a few years time. They won\xe2\x80\x99t be fighting for racist minorities but fighti\xe2\x80\xa6',operation dudula bigger afriforum years time fighting racist minorities fighti,2
1111,1508628487086686214,0,2022-03-29 02:13:54+00:00,"b'Iconic Herbal Teas and Health Products, Greater Johannesburg, Gauteng, South Africa | Made From the Most Powerful M\xe2\x80\xa6 https://t.co/M7lAdF9LsR'",iconic herbal teas health products greater johannesburg gauteng south africa made powerful,6
1112,1508628446917840899,347,2022-03-29 02:13:45+00:00,b'RT @mudiwa_mahere: Do you know that the Zimbabwe U21 Women\xe2\x80\x99s Hockey team qualified for the Women\xe2\x80\x99s Junior Hockey World Cup being held in Po\xe2\x80\xa6',know zimbabwe women hockey team qualified women junior hockey world held,7
1113,1508628445424754689,234,2022-03-29 02:13:45+00:00,"b'RT @BenjaminNorton: While Western powers impose sanctions on Russia, many countries in the Global South blame the US and NATO for the Ukrai\xe2\x80\xa6'",western powers impose sanctions russia many countries global south blame nato ukrai,1
1114,1508628418941755392,8,2022-03-29 02:13:38+00:00,b'RT @keanucreeves121: H\nE\nL\nP\n: https://t.co/LCGZRAKXqj',,0
1115,1508628382254354439,4,2022-03-29 02:13:29+00:00,b'RT @Nompu90570329: @News24 @kaveels Nxa . What is Africa Solidarity ? Why are they concerned about matter of South Africa. Why are they med\xe2\x80\xa6',africa solidarity concerned matter south africa,9
1116,1508628364940447747,10,2022-03-29 02:13:25+00:00,"b'RT @WatchtowerRome2: Remember, this will all be done in the name of ""catching criminals.""\n\nDystopian hell awaits us if we don\'t push back o\xe2\x80\xa6'",remember done name catching criminals ndystopian hell awaits push back,5
1117,1508628306123448324,1755,2022-03-29 02:13:11+00:00,"b'RT @ICC: \xf0\x9f\x9a\xa8 MUST WATCH \xf0\x9f\x9a\xa8\n\nDrama \xf0\x9f\x94\x81 Agony \xf0\x9f\x94\x81 Ecstasy\n\nAn all-access, behind-the-scenes look at an epic India-South Africa finale \xf0\x9f\x94\xa5\n\n#CWC22 http\xe2\x80\xa6'",must watch ndrama agony ecstasy access behind scenes look epic india south africa finale http,8
1118,1508628287035101189,9,2022-03-29 02:13:07+00:00,"b'RT @Sheilbss: Did an interview with @featureshoot talking about my project Daughters that I shot almost a year ago in Cape Town, South Afri\xe2\x80\xa6'",interview talking project daughters shot almost year cape town south afri,9
1119,1508628262389309442,1755,2022-03-29 02:13:01+00:00,"b'RT @ICC: \xf0\x9f\x9a\xa8 MUST WATCH \xf0\x9f\x9a\xa8\n\nDrama \xf0\x9f\x94\x81 Agony \xf0\x9f\x94\x81 Ecstasy\n\nAn all-access, behind-the-scenes look at an epic India-South Africa finale \xf0\x9f\x94\xa5\n\n#CWC22 http\xe2\x80\xa6'",must watch ndrama agony ecstasy access behind scenes look epic india south africa finale http,8
1120,1508628129279053824,1,2022-03-29 02:12:29+00:00,"b'@tabithia201 @rr7lv @justinbaragona @BidensMyPOTUS @marktheninja9 @VADjude352 I have heard of Ernie Els, he\xe2\x80\x99s a pro\xe2\x80\xa6 https://t.co/Ns77ynRKZ7'",heard ernie,3
1121,1508628109565861895,6,2022-03-29 02:12:24+00:00,"b""RT @toadfacts1: Our friend the Power's Toad is named after John Hyacinth Power, the second Director of the McGregor Museum in Kimberley, So\xe2\x80\xa6""",friend power toad named john hyacinth power second director mcgregor museum kimberley,6
1122,1508628107015639047,1755,2022-03-29 02:12:24+00:00,"b'RT @ICC: \xf0\x9f\x9a\xa8 MUST WATCH \xf0\x9f\x9a\xa8\n\nDrama \xf0\x9f\x94\x81 Agony \xf0\x9f\x94\x81 Ecstasy\n\nAn all-access, behind-the-scenes look at an epic India-South Africa finale \xf0\x9f\x94\xa5\n\n#CWC22 http\xe2\x80\xa6'",must watch ndrama agony ecstasy access behind scenes look epic india south africa finale http,8
1123,1508628088372215808,71,2022-03-29 02:12:19+00:00,b'RT @i_sephara: When did we get here South Africa?\n\nWhen did we give Malema &amp; his zombie supporters the impression that they are more import\xe2\x80\xa6',south africa nwhen give malema zombie supporters impression import,2
1124,1508628079492894721,1755,2022-03-29 02:12:17+00:00,"b'RT @ICC: \xf0\x9f\x9a\xa8 MUST WATCH \xf0\x9f\x9a\xa8\n\nDrama \xf0\x9f\x94\x81 Agony \xf0\x9f\x94\x81 Ecstasy\n\nAn all-access, behind-the-scenes look at an epic India-South Africa finale \xf0\x9f\x94\xa5\n\n#CWC22 http\xe2\x80\xa6'",must watch ndrama agony ecstasy access behind scenes look epic india south africa finale http,8
1125,1508628074778222595,85,2022-03-29 02:12:16+00:00,"b""RT @Lerato_More: This Harvey guy says there's no evidence linking foreign nationals to drugs? Which South Africa he lives in? Every week th\xe2\x80\xa6""",harvey says evidence linking foreign nationals drugs south africa lives every week,2
1126,1508628059703988226,123,2022-03-29 02:12:13+00:00,b'RT @ECLTFoundation: What urgent steps must be taken to achieve the elimination of #childlabour in the current context?\n\nThis will be the fo\xe2\x80\xa6',urgent steps must taken achieve elimination childlabour current context nthis,5
1127,1508628018486513664,1,2022-03-29 02:12:03+00:00,b'RT @DCICUg: This is the second such facility to serve Ugandans in the diaspora following the one that was opened in London last month. More\xe2\x80\xa6',second facility serve ugandans diaspora following opened london last month,7
1128,1508628001197539336,0,2022-03-29 02:11:59+00:00,b'Take note if you are conducting a business from your private residence #MoneywebNews - By @amandavisser1\xe2\x80\xa6 https://t.co/0Oqg1xFhXM',take note conducting business private residence moneywebnews,6
1129,1508628000593498114,53,2022-03-29 02:11:58+00:00,b'RT @ChristineJameis: Pro-Palestine activists in South Africa organized many activities over weekend to express their solidarity with the Pa\xe2\x80\xa6',palestine activists south africa organized many activities weekend express solidarity,3
1130,1508627951209885696,2,2022-03-29 02:11:47+00:00,"b'RT @tz_CNA: Good Memory:\n\nOur CEO @jaberamatogoro attended 3rd Summit on Community Networks in Africa that was hosted by @ZenzeleniNet, Eas\xe2\x80\xa6'",good memory nour attended summit community networks africa hosted,8
1131,1508627871874654210,112,2022-03-29 02:11:28+00:00,b'RT @sushifired: Operation Dudula will be bigger than Afriforum in a few years time. They won\xe2\x80\x99t be fighting for racist minorities but fighti\xe2\x80\xa6',operation dudula bigger afriforum years time fighting racist minorities fighti,2
1132,1508627791465496576,20,2022-03-29 02:11:09+00:00,b'RT @VICE: Amazon has been blocked from building a new headquarters that indigenous groups say would do \xe2\x80\x98irreparable harm\xe2\x80\x99 to a sacred herit\xe2\x80\xa6',amazon blocked building headquarters indigenous groups would irreparable harm sacred herit,0
1133,1508627639518474244,320,2022-03-29 02:10:32+00:00,"b'RT @TheAfrican_Hub: In 2006, Jay Z visited Angola and South Africa. He realized that some children in those countries take a long walk to g\xe2\x80\xa6'",visited angola south africa realized children countries take long walk,0
1134,1508627390347747329,337,2022-03-29 02:09:33+00:00,"b""RT @MumbaichaDon: PS:\nI am making it clear that Bharat doesn't need to choose sides in this conflict. We need....\n1. Russia in Afghanistan,\xe2\x80\xa6""",making clear bharat need choose sides conflict need russia afghanistan,1
1135,1508627267638935555,369,2022-03-29 02:09:04+00:00,b'RT @BulelaniBala: Being a black entrepreneur in South Africa is tough. The depression. The anxiety. The debt. The red tape. You will work y\xe2\x80\xa6',black entrepreneur south africa tough depression anxiety debt tape work,1
1136,1508627260580016131,0,2022-03-29 02:09:02+00:00,b'@drfaizakhan8 South Africa\xf0\x9f\xa4\xa4',south africa,2
1137,1508627260319879180,225,2022-03-29 02:09:02+00:00,"b'RT @PeterZeihan: Note: this is just Africa, and just wheat. The Middle East is similarly dependent. And South Asia is if anything more depe\xe2\x80\xa6'",note africa wheat middle east similarly dependent south asia anything depe,1
1138,1508627214455218176,49,2022-03-29 02:08:51+00:00,"b'RT @AfricaFactsZone: Botswana has launched a COVID-19 vaccine manufacturing plant, launched by South African-born Dr. Patrick Soon-Shion.\xe2\x80\xa6'",botswana launched covid vaccine manufacturing plant launched south african born patrick soon shion,2
1139,1508627114966208514,0,2022-03-29 02:08:27+00:00,"b'A recent article from @StellenboschUni analysed the hope brought by the carbon tax policies in South Africa, issued\xe2\x80\xa6 https://t.co/7ahdfd6moV'",recent article analysed hope brought carbon policies south africa issued,4
1140,1508627055134777346,1755,2022-03-29 02:08:13+00:00,"b'RT @ICC: \xf0\x9f\x9a\xa8 MUST WATCH \xf0\x9f\x9a\xa8\n\nDrama \xf0\x9f\x94\x81 Agony \xf0\x9f\x94\x81 Ecstasy\n\nAn all-access, behind-the-scenes look at an epic India-South Africa finale \xf0\x9f\x94\xa5\n\n#CWC22 http\xe2\x80\xa6'",must watch ndrama agony ecstasy access behind scenes look epic india south africa finale http,8
1141,1508627000793219073,38,2022-03-29 02:08:00+00:00,b'RT @niehaus_carl: Nothing surprising. I have learnt not to expect anything different from our captured courts. \n\nhttps://t.co/H8TvnwgOw8',nothing surprising learnt expect anything different captured courts,9
1142,1508626976294252545,0,2022-03-29 02:07:54+00:00,b'This company is planning for a permanent work-from-home shift in South Africa https://t.co/cBEgU1yCYs via @businesstechSA #wfh',company planning permanent work home shift south africa,6
1143,1508626958514782211,234,2022-03-29 02:07:50+00:00,"b'RT @BenjaminNorton: While Western powers impose sanctions on Russia, many countries in the Global South blame the US and NATO for the Ukrai\xe2\x80\xa6'",western powers impose sanctions russia many countries global south blame nato ukrai,1
1144,1508626861680644097,87,2022-03-29 02:07:27+00:00,"b""RT @JayFromDigital: To believe that South Africa will eventually get out of this economic rut, you'd have to believe that our current polit\xe2\x80\xa6""",believe south africa eventually economic believe current polit,2
1145,1508626816742801408,20,2022-03-29 02:07:16+00:00,b'RT @VICE: Amazon has been blocked from building a new headquarters that indigenous groups say would do \xe2\x80\x98irreparable harm\xe2\x80\x99 to a sacred herit\xe2\x80\xa6',amazon blocked building headquarters indigenous groups would irreparable harm sacred herit,0
1146,1508626812670132225,20,2022-03-29 02:07:15+00:00,b'RT @VICE: Amazon has been blocked from building a new headquarters that indigenous groups say would do \xe2\x80\x98irreparable harm\xe2\x80\x99 to a sacred herit\xe2\x80\xa6',amazon blocked building headquarters indigenous groups would irreparable harm sacred herit,0
1147,1508626713382588418,1,2022-03-29 02:06:52+00:00,"b'RT @Dabigo11: @ARTESIA13 We need that diamond back, it belongs to South Africa'",need diamond back belongs south africa,4
1148,1508626704515878920,0,2022-03-29 02:06:49+00:00,b'@FMPONE There are people from S. America or south africa asking if they can ship item worldwide and lots of peopke\xe2\x80\xa6 https://t.co/0nvBg0Y8Pq',people america south africa asking ship item worldwide lots peopke,1
1149,1508626659003572229,20,2022-03-29 02:06:39+00:00,b'RT @VICE: Amazon has been blocked from building a new headquarters that indigenous groups say would do \xe2\x80\x98irreparable harm\xe2\x80\x99 to a sacred herit\xe2\x80\xa6',amazon blocked building headquarters indigenous groups would irreparable harm sacred herit,0
1150,1508626620319510534,8,2022-03-29 02:06:29+00:00,"b""RT @tusk_org: \xf0\x9f\x93\xa2It's the final week of our #ProtectAfricasGiants appeal! Did you know that 70% of South Africa's rhino have been poached ove\xe2\x80\xa6""",final week protectafricasgiants appeal know south africa rhino poached,5
1151,1508626497711624198,15,2022-03-29 02:06:00+00:00,b'RT @ChristineJameis: Pro-Palestine activists in South Africa organized many activities over weekend to express their solidarity with the Pa\xe2\x80\xa6',palestine activists south africa organized many activities weekend express solidarity,3
1152,1508626444204740612,16,2022-03-29 02:05:47+00:00,b'RT @nhstreamupdates: \xf0\x9f\x94\x99 7 years ago Niall at Johannesburg in South Africa \n\n28.03.15\n\n#NiallHoran @NiallOfficial https://t.co/HG2BBz7wQs',years niall johannesburg south africa niallhoran,9
1153,1508626416585302018,2,2022-03-29 02:05:41+00:00,b'RT @ScorpSik: @pagetpaget  Please take a lookey at this - you have inspired this and it is helping to buy rape kits in South Africa.  Thank\xe2\x80\xa6',please take lookey inspired helping rape kits south africa thank,8
1154,1508626336478375940,112,2022-03-29 02:05:22+00:00,b'RT @sushifired: Operation Dudula will be bigger than Afriforum in a few years time. They won\xe2\x80\x99t be fighting for racist minorities but fighti\xe2\x80\xa6',operation dudula bigger afriforum years time fighting racist minorities fighti,2
1155,1508626308418486273,215,2022-03-29 02:05:15+00:00,"b'RT @SarahTaber_bww: India went all-out planting more wheat, looks set to continue a 3yr streak of rapidly increasing wheat exports. The US\xe2\x80\xa6'",india went planting wheat looks continue streak rapidly increasing wheat exports,5
1156,1508626307915337728,0,2022-03-29 02:05:15+00:00,b'The truth about living and doing business in South Africa: Discovery CEO https://t.co/fTOX0qagEF via @businesstechSA',truth living business south africa discovery,7
1157,1508626217079128065,0,2022-03-29 02:04:53+00:00,b'It especially got bad in South Africa. https://t.co/PATHM2pncf',especially south africa,1
1158,1508626202273071104,1755,2022-03-29 02:04:50+00:00,"b'RT @ICC: \xf0\x9f\x9a\xa8 MUST WATCH \xf0\x9f\x9a\xa8\n\nDrama \xf0\x9f\x94\x81 Agony \xf0\x9f\x94\x81 Ecstasy\n\nAn all-access, behind-the-scenes look at an epic India-South Africa finale \xf0\x9f\x94\xa5\n\n#CWC22 http\xe2\x80\xa6'",must watch ndrama agony ecstasy access behind scenes look epic india south africa finale http,8
1159,1508626118265425925,2,2022-03-29 02:04:30+00:00,b'RT @SiveXaluva: The people of South Africa also do not want Zondo',people south africa also want zondo,6
1160,1508625981745119233,0,2022-03-29 02:03:57+00:00,b'@logfromblammo @PCOwen_a @Shima81589013 @richimedhurst All true. Plus US sanctions later on. Of course the same col\xe2\x80\xa6 https://t.co/AGVvqOSx7q',true plus sanctions later course,2
1161,1508625960832315394,0,2022-03-29 02:03:52+00:00,b'sm needs to bring nct to south africa !!!!!!!',needs bring south africa,6
1162,1508625954524086275,20,2022-03-29 02:03:51+00:00,b'RT @VICE: Amazon has been blocked from building a new headquarters that indigenous groups say would do \xe2\x80\x98irreparable harm\xe2\x80\x99 to a sacred herit\xe2\x80\xa6',amazon blocked building headquarters indigenous groups would irreparable harm sacred herit,0
1163,1508625950967316495,4,2022-03-29 02:03:50+00:00,"b""RT @ngenidevs: Nelson Mandela's Arrest-Warrant NFT Raises $130,000 in Auction\n\xf0\x9f\x8c\x9fAn NFT created from Nelson Mandela\xe2\x80\x99s original arrest warrant\xe2\x80\xa6""",nelson mandela arrest warrant raises auction created nelson mandela original arrest warrant,5
1164,1508625938590093312,0,2022-03-29 02:03:47+00:00,b'I can think of players of 2 countries that would put franchisee cricket ahead of national duty. West Indies &amp; South\xe2\x80\xa6 https://t.co/cbjLOHnXYM',think players countries would franchisee cricket ahead national duty west indies south,2
1165,1508625936186425344,0,2022-03-29 02:03:46+00:00,"b""Elgar: South Africa's IPL players 'were put in an unavoidable situation'""",elgar south africa players unavoidable situation,8
1166,1508625873636892685,375,2022-03-29 02:03:31+00:00,"b'RT @OliviaLaGrange3: Being in South Africa illegaly is a crime and because the current government has allowed this, the people have been fo\xe2\x80\xa6'",south africa illegaly crime current government allowed people,3
1167,1508625870604361729,1089,2022-03-29 02:03:31+00:00,"b""RT @sepedirock: Morning fighters @EFFSouthAfrica here's your brother with his rare skill in South Africa. https://t.co/19JJViG8my""",morning fighters brother rare skill south africa,2
1168,1508625827855933441,0,2022-03-29 02:03:20+00:00,b'Amapiano: South Africa\xe2\x80\x99s music gift to the\xc2\xa0globe https://t.co/XCIUn7HZmI',amapiano south africa music gift globe,8
1169,1508625733320536070,225,2022-03-29 02:02:58+00:00,"b'RT @PeterZeihan: Note: this is just Africa, and just wheat. The Middle East is similarly dependent. And South Asia is if anything more depe\xe2\x80\xa6'",note africa wheat middle east similarly dependent south asia anything depe,1
1170,1508625724302843904,8,2022-03-29 02:02:56+00:00,b'@VertigoWarrior @BattaKashmiri Beautiful hanuman statue in south Africa..\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb https://t.co/abchLRbkM8',beautiful hanuman statue south africa,7
1171,1508625608846327814,20,2022-03-29 02:02:28+00:00,b'RT @VICE: Amazon has been blocked from building a new headquarters that indigenous groups say would do \xe2\x80\x98irreparable harm\xe2\x80\x99 to a sacred herit\xe2\x80\xa6',amazon blocked building headquarters indigenous groups would irreparable harm sacred herit,0
1172,1508625583567261702,0,2022-03-29 02:02:22+00:00,b'I haven\xe2\x80\x99t been to South Africa to see my family since I was 2. \xf0\x9f\x98\xad\xf0\x9f\x98\xa2',south africa family since,0
1173,1508625506648080387,64,2022-03-29 02:02:04+00:00,"b'RT @BiggBoss_Tak: #KhatronKeKhiladi Season 12 \n\n\xe2\x98\x86Casting has already started &amp; contestants r in talk with creative\n\xe2\x98\x86Once finalized, They r\xe2\x80\xa6'",khatronkekhiladi season casting already started contestants talk creative finalized,0
1174,1508625414138347521,0,2022-03-29 02:01:42+00:00,b'@Cernovich That specific component certainly not new in Western culture. \nBroadly distinguishes entire West from Mi\xe2\x80\xa6 https://t.co/xfhoMZjBe0',specific component certainly western culture nbroadly distinguishes entire west,3
1175,1508625408236953605,0,2022-03-29 02:01:40+00:00,"b'@_MishyMishie Where must I look for you in South Africa, my son is waiting to pay loyola not cohabitation'",must look south africa waiting loyola cohabitation,7
1176,1508625236794642435,445,2022-03-29 02:01:00+00:00,"b'RT @ThatEricAlper: In 2006, Jay Z visited South Africa and these children showed him the 6 miles they had to walk every day to get drinkabl\xe2\x80\xa6'",visited south africa children showed miles walk every drinkabl,5
1177,1508625224056594433,234,2022-03-29 02:00:56+00:00,"b'RT @BenjaminNorton: While Western powers impose sanctions on Russia, many countries in the Global South blame the US and NATO for the Ukrai\xe2\x80\xa6'",western powers impose sanctions russia many countries global south blame nato ukrai,1
1178,1508625216959922176,0,2022-03-29 02:00:55+00:00,"b""@ARMYCensus Please don't forget Africa, and South Africa!!! Thanks!""",please forget africa south africa thanks,2
1179,1508625213029687296,20,2022-03-29 02:00:54+00:00,b'RT @VICE: Amazon has been blocked from building a new headquarters that indigenous groups say would do \xe2\x80\x98irreparable harm\xe2\x80\x99 to a sacred herit\xe2\x80\xa6',amazon blocked building headquarters indigenous groups would irreparable harm sacred herit,0
1180,1508625173674668037,5,2022-03-29 02:00:44+00:00,"b""RT @cricketworldcup: From nail-biting finishes against New Zealand and England to an invaluable point against South Africa \xf0\x9f\x94\xa2\n\nHere's West I\xe2\x80\xa6""",nail biting finishes zealand england invaluable point south africa nhere west,2
1181,1508625114232991750,171,2022-03-29 02:00:30+00:00,b'RT @sberryspiced: A few years ago I made the decision to leave the corporate world and move out of the city. We now live in the middle of n\xe2\x80\xa6',years made decision leave corporate world move city live middle,7
1182,1508625104263073794,5,2022-03-29 02:00:28+00:00,"b'\xf0\x9f\x93\xb7 Actor Tom Cruise landed at Ladysmith Airfield this morning, 28 March. The Mission Impossible actor is in South Af\xe2\x80\xa6 https://t.co/DRJzSeDdc2'",actor cruise landed ladysmith airfield morning march mission impossible actor south,7
1183,1508625083119636481,0,2022-03-29 02:00:23+00:00,"b""In South Africa can't, and shouldn't leave a VW unattended. Things get ugly too quickly! https://t.co/HnVAkrRe9X""",south africa leave unattended things ugly quickly,9
1184,1508625046205575168,20,2022-03-29 02:00:14+00:00,b'Amazon has been blocked from building a new headquarters that indigenous groups say would do \xe2\x80\x98irreparable harm\xe2\x80\x99 to\xe2\x80\xa6 https://t.co/G00lG0TxsJ',amazon blocked building headquarters indigenous groups would irreparable harm,0
1185,1508625027423375360,0,2022-03-29 02:00:10+00:00,"b""Putin's War Leads to Domestic Political Turmoil in South Africa https://t.co/NqQdbrHVrq""",putin leads domestic political turmoil south africa,0
1186,1508625018384797702,0,2022-03-29 02:00:07+00:00,b'5 Richest Rappers In South Africa https://t.co/PuUY4m4UMK https://t.co/mJrmFpvkgT',richest rappers south africa,8
1187,1508624986898059268,0,2022-03-29 02:00:00+00:00,"b'Systematic reviews, meta-analyses and forest plots: Get the inside track and watch @SACochrane and @MRCza\xe2\x80\x99s evidenc\xe2\x80\xa6 https://t.co/PST1dduTOa'",systematic reviews meta analyses forest plots inside track watch evidenc,0
1188,1508624986172440579,0,2022-03-29 02:00:00+00:00,"b""The second semi-finals match of the Woman's Cricket World Cup is in Christchurch on Thursday \xf0\x9f\x8f\x8f\n\nIt's South Africa v\xe2\x80\xa6 https://t.co/WPbsEVpr2v""",second semi finals match woman cricket world christchurch thursday south africa,0
1189,1508624945504563202,234,2022-03-29 01:59:50+00:00,"b'RT @BenjaminNorton: While Western powers impose sanctions on Russia, many countries in the Global South blame the US and NATO for the Ukrai\xe2\x80\xa6'",western powers impose sanctions russia many countries global south blame nato ukrai,1
1190,1508624892907905029,0,2022-03-29 01:59:38+00:00,b'@LZZYHALE Can you both come to South Africa. Cape Town deserves some epic rock and roll!! @LZZYHALE @taylormomsen\xe2\x80\xa6 https://t.co/FBuGdIt6N9',come south africa cape town deserves epic rock roll,8
1191,1508624790751690752,0,2022-03-29 01:59:13+00:00,b'@NgidiLungi Happy Birthday South Africa Pacer. @NgidiLungi \xe2\x9d\xa4\xef\xb8\x8f',happy birthday south africa pacer,1
1192,1508624691392495617,1755,2022-03-29 01:58:49+00:00,"b'RT @ICC: \xf0\x9f\x9a\xa8 MUST WATCH \xf0\x9f\x9a\xa8\n\nDrama \xf0\x9f\x94\x81 Agony \xf0\x9f\x94\x81 Ecstasy\n\nAn all-access, behind-the-scenes look at an epic India-South Africa finale \xf0\x9f\x94\xa5\n\n#CWC22 http\xe2\x80\xa6'",must watch ndrama agony ecstasy access behind scenes look epic india south africa finale http,8
1193,1508624677580726279,3420,2022-03-29 01:58:46+00:00,b'RT @casspernyovest: \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 UK SHOW KILLER!!! \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 Amapiano to the world!! South Africa to the world!!! Cassper Nyovest!!!  What an experience!!!!\xe2\x80\xa6',show killer amapiano world south africa world cassper nyovest experience,2
